task_id	batch	dependencies	target_files	actions	hunk_ids	unit_ids	unit_ledger	pg18_chinese_source	old_english	new_english	historical_reference	status	acceptance	evidence
T20-0299d7594d18da	3	"[""P20-BATCH-2""]"	"[""zh/20/perform.sgml""]"	"[""translate_new_content""]"	"[""H20-c9303191ea618869""]"	"[""U20-1b8bf4d2e71593c9"",""U20-41ca4bf6126a417e"",""U20-b509c758d7b40410""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/perform.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-02e04fb579a6aa	3	"[""P20-BATCH-2""]"	"[""zh/20/test-decoding.sgml""]"	"[""translate_changed_content""]"	"[""H20-1ee4d837c3038861"",""H20-e3277ba8d803badf""]"	"[""U20-b4195c1003944543"",""U20-54676cc4a678fbbb""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/test-decoding.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/test-decoding.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/test-decoding.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-02e9d7cd728da0	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/create_subscription.sgml""]"	"[""translate_changed_content""]"	"[""H20-020744849de14c9a"",""H20-0e04a446d2f99543"",""H20-1a3e74bf7f0034b1"",""H20-1f29d8e52a585e74"",""H20-26e603772e47c024"",""H20-3fd6edddd87fd622"",""H20-6a805be3971ea794"",""H20-8addbf4a35ab05e0"",""H20-e38733bb1f5625ff"",""H20-faa39657a795d0b9"",""H20-feb1ff0ef14ea781""]"	"[""U20-78b98dc1b52fe165""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/create_subscription.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/create_subscription.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/create_subscription.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_partial_context_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-03720299f29db6	3	"[""P20-BATCH-2""]"	"[""zh/20/plpgsql.sgml""]"	"[""translate_changed_content""]"	"[""H20-1227ac0271905a16"",""H20-38dff08bc99e8269"",""H20-722567d8773a9f5e""]"	"[""U20-bf8d0dcc47543fa1"",""U20-9965c56c443b9b1c"",""U20-4c88bae8e8dc3855""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/plpgsql.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/plpgsql.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/plpgsql.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-03c166a61aedeb	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-bitstring.sgml""]"	"[""translate_changed_content""]"	"[""H20-16cdb8e981525dd3"",""H20-d21c591ef5150d3b""]"	"[""U20-46def7f6d27db064"",""U20-255c44b12705d8fa"",""U20-63d619163244d8d2"",""U20-b49e27a8d4d4b9fe""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-bitstring.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-04b83ac8ad2f11	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-subquery.sgml""]"	"[""translate_changed_content""]"	"[""H20-08573ce019575db0"",""H20-d21c591ef5150d3b""]"	"[""U20-1b5ca52a1402606c""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-subquery.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-05c4fd05217491	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-json.sgml""]"	"[""relocate_or_split""]"	"[""H20-585cdd1b164e17ae"",""H20-d21c591ef5150d3b""]"	"[""U20-9ab6723ff224de95"",""U20-012ac7cf21f98077"",""U20-1a5c20869058b1dc"",""U20-364da8841dcf6fdc"",""U20-666d762e8c0f90d5"",""U20-a166b214e664554e"",""U20-c847f9b0efba1ddc"",""U20-31288259a8c07e4c"",""U20-575d4a8f4c940ae3"",""U20-56882a95719ece88"",""U20-f335372f40f5e423"",""U20-e57ef5a0521878fc"",""U20-dfdfe28c84755bbf"",""U20-b02b9cf59933b328"",""U20-12cf9a8a30be198b"",""U20-7bda5aa44b578b78"",""U20-56f8d12c639c3ba4"",""U20-9a10629b58de3acd"",""U20-d8fca47611ca1637"",""U20-4263dc705731251d"",""U20-0ca44251c6039434"",""U20-270db9ee8b265943"",""U20-5894806447a759f0"",""U20-3d119786c876b9c1""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-json.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-062a3e5b140f0d	3	"[""P20-BATCH-2""]"	"[""zh/20/monitoring.sgml""]"	"[""translate_new_content""]"	"[""H20-1f233ec1755954d5"",""H20-6919042324d2f97c"",""H20-8859ca65f633bc85"",""H20-ab7ac5f0b3195f44""]"	"[""U20-3f051559b3f46222"",""U20-68436ab73c8b0e88"",""U20-6a0b30fd03d90669"",""U20-8dfa0d74c1ddb3fd"",""U20-5742aeb40b8c44fb"",""U20-0059eeb0fe9ffc13"",""U20-b2b096b0e199b93b"",""U20-84427415eddf85b9"",""U20-d8dd961af0ee6b7f"",""U20-8e43437617302989"",""U20-94603e0eddb832c1""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/monitoring.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class no_aligned_history_first_translation_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-066a2c518cda33	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/initdb.sgml""]"	"[""translate_changed_content""]"	"[""H20-4108f85f0cc91823"",""H20-71e582a7ed69c422""]"	"[""U20-f0e388be67acfa11"",""U20-41c058b6fe6c79fd""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/initdb.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/initdb.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/initdb.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-06ec7252dd29fa	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/pg_waldump.sgml""]"	"[""translate_new_content""]"	"[""H20-815635d8946dfd7f""]"	"[""U20-97fc12be7fc2e7fb""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/pg_waldump.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-06ee46f96a461a	3	"[""P20-BATCH-2""]"	"[""zh/20/parallel.sgml""]"	"[""translate_changed_content""]"	"[""H20-ff54fef7d620862e""]"	"[""U20-6fd89afcae84aa65""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/parallel.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/parallel.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/parallel.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-09721e7fda297c	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-matching.sgml""]"	"[""relocate_or_split""]"	"[""H20-6f3d18fb5ff6e731"",""H20-d21c591ef5150d3b""]"	"[""U20-41674c3191fd307f"",""U20-4956fe444d594c3e"",""U20-d0c33d342421e2b6"",""U20-4d968e8e1e041bf2"",""U20-551613434029496a"",""U20-886e3d8ca839ab76"",""U20-d2ec9feceaf292c5"",""U20-233959d87658277e"",""U20-86b16c0ab12998ea"",""U20-18a8d9c133d561fc"",""U20-4dd63fe94c87151e"",""U20-2129d1abecf15ad7"",""U20-be4106196c06f678"",""U20-5fa26c28d09d7131"",""U20-d78464822f1e0482"",""U20-3fcf10119ad828c0"",""U20-8404595d2d08b9d2"",""U20-a1beefb5e15d8868"",""U20-c1d4f352207b2469"",""U20-2a3751461920b7b3"",""U20-4a5cdbeda4513af1"",""U20-c0797e14cf64bacb"",""U20-0dd283326045ab58"",""U20-e5fea9df91afadaa""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-matching.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-09eab3e06c19d3	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-json.sgml""]"	"[""translate_changed_content""]"	"[""H20-585cdd1b164e17ae"",""H20-d21c591ef5150d3b""]"	"[""U20-3488590908edf765"",""U20-4e60d7b8b445c1d8"",""U20-15e3249105585f6f"",""U20-8e40ff134539c963"",""U20-f3c06ec3e0faf0a8"",""U20-fb1a2887c2c1164a"",""U20-7627be2c5e95ae1c"",""U20-087448fbac662ba2"",""U20-2df5fe1cb26b9d86"",""U20-a527eae614123549"",""U20-9dcb46de704ad70b"",""U20-e25569d499109ddf"",""U20-cc5224a591256e0f"",""U20-2117d9771d8654f0"",""U20-5409e4489f2859e5"",""U20-4d4fb756d78be61f"",""U20-76b99ac4ad46447e"",""U20-f91625d3f331da54"",""U20-c8fc2b7dcbf4373f"",""U20-20019d3205719023"",""U20-4e9316bdb541ec64"",""U20-b3c3d18af65b97d6"",""U20-ecea79a0a3294c97"",""U20-1f154ac7360132f6""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-json.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-0a09f255293f3e	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/pg_restore.sgml""]"	"[""copy_unchanged""]"	"[""H20-2ef6b0fa9839cc33""]"	"[""U20-70b6726163f02e5d""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/pg_restore.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/pg_restore.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/pg_restore.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-0a9bb62c151708	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-array.sgml""]"	"[""relocate_or_split""]"	"[""H20-a867743d09baedb1"",""H20-d21c591ef5150d3b""]"	"[""U20-06871e52335fa602"",""U20-eff12a0470005524"",""U20-85c776b6c34ace42"",""U20-d403189f1d4aaa6b"",""U20-7afd2854ebb02697"",""U20-7f563f817fb001b4"",""U20-fd3b393dd1dad639"",""U20-d7cdb482c24b807c"",""U20-f643beadb97fae48"",""U20-2423f6e549a73dae"",""U20-dbeafe5ba882a3e4"",""U20-fc1f224a6903d681""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-array.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-0abaa94644d805	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/update.sgml""]"	"[""translate_changed_content""]"	"[""H20-091912455372c89d"",""H20-7b9b17c737c06789"",""H20-a8000ad1e4701443"",""H20-d490d5efb895d31f"",""H20-df486cc35c8e608e""]"	"[""U20-d6a47d5c20475361"",""U20-cea9e8015a435687"",""U20-627647b72174343b"",""U20-a24308e80f1c58dd""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/update.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/update.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/update.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-0af0ca7f16017f	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-datetime.sgml""]"	"[""relocate_or_split""]"	"[""H20-d21c591ef5150d3b"",""H20-d87a60bec00a5fac""]"	"[""U20-5f7c4124dfd754c2"",""U20-d72911260db65ace"",""U20-c12be260eb2cbe6a"",""U20-582a610853154586"",""U20-23093ebe9c37e296"",""U20-22531ecf9709fb35"",""U20-3ef6cdfe56df7a27"",""U20-3caca724f9312535"",""U20-68e6caa8308bcc7e"",""U20-2531f76d4a45c124"",""U20-b75e4ab94238cde5"",""U20-47a0558e3c847e35"",""U20-1cd08638aac3c22e"",""U20-5263deafdac6f5e3"",""U20-435cb381609686b2"",""U20-e0e7a0c613c2a634"",""U20-c1d5dd0ba98e79bc"",""U20-63d38ded4c3ac522"",""U20-a1b570f64ef8507d"",""U20-9aeffb7dc0f4e98f"",""U20-de62c3cbbbfb2dd8"",""U20-c0d5477221f5ad53"",""U20-d3157d63ebce6260"",""U20-265eddce801c770a""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-datetime.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-0bf15bc58325c8	3	"[""P20-BATCH-2""]"	"[""zh/20/postgres.sgml""]"	"[""translate_changed_content""]"	"[""H20-ddf980647701d1f6""]"	"[""U20-afcc3916dad23884""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/postgres.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/postgres.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/postgres.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-0c08d6bd8c0516	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-comparison.sgml""]"	"[""relocate_or_split""]"	"[""H20-c85a6744ba14a62c"",""H20-d21c591ef5150d3b""]"	"[""U20-87b3b3d81cff3f6b""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-comparison.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-0ce17c537ef576	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/pg_controldata.sgml""]"	"[""translate_new_content""]"	"[""H20-1acf28437a9b9d85""]"	"[""U20-0fa6e9bc9c256073"",""U20-7ba5f280be6e73cb""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/pg_controldata.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
